北京地铁1号线,黑石头,高井,福寿岭,苹果园,古城,八角游乐园,八宝山,玉泉路,五棵松,万寿路,公主坟,军事博物馆,木樨地,南礼士路,复兴门,西单,天安门西,天安门东,王府井,东单,建国门,永安里,国贸,大望路,四惠,四惠东
北京地铁2号线,西直门,积水潭,鼓楼大街,安定门,雍和宫,东直门,东四十条,朝阳门,建国门,北京,崇文门,前门,和平门,宣武门,长椿街,复兴门,阜成门,车公庄
北京地铁4号线,天宫院,生物医药基地,义和庄,黄村火车,黄村西大街,清源路,枣园,高米店南,高米店北,西红门,新宫,公益西桥,角门西,马家堡,北京南,陶然亭,菜市口,宣武门,西单,灵境胡同,西四,平安里,新街口,西直门,动物园,国家图书馆,魏公村,人民大学,海淀黄庄,中关村,北京大学东门,圆明园,西苑,北宫门,安河桥北
北京地铁5号线,宋家庄,刘家窑,蒲黄榆,天坛东门,磁器口,崇文门,东单,灯市口,东四,张自忠路,北新桥,雍和宫,和平里北街,和平西桥,惠新西街南口,惠新西街北口,大屯路东,北苑路北,立水桥南,立水桥,天通苑南,天通苑,天通苑北
北京地铁6号线,金安桥,苹果园,田村,海淀五路居,慈寿寺,花园桥,白石桥南,二里沟,车公庄西,车公庄,平安里,北海北,南锣鼓巷,东四,朝阳门,东大桥,呼家楼,金台路,十里堡,青年路,褡裢坡,黄渠,常营,草房,物资学院路,通州北关,通运门,北运河西,北运河东,郝家府,东夏园,潞城
北京地铁7号线,北京西,湾子,达官营,广安门内,菜市口,虎坊桥,珠市口,桥湾,磁器口,广渠门内,广渠门外,双井,九龙山,大郊亭,百子湾,化工,南楼梓庄,欢乐谷景区,垡头,双合,焦化厂,豆各庄
北京地铁8号线,朱辛庄,育知路,平西府,回龙观东大街,霍营,育新,西小口,永泰庄,林萃桥,森林公园南门,奥林匹克公园,奥体中心,北土城,安华桥,安德里北街,鼓楼大街,什刹海,南锣鼓巷,中国美术馆,王府井,前门,珠市口,天桥,永定门外,木樨园,海户屯,大红门,大红门南,和义,东高地,火箭万源,五福堂,德茂,瀛海
北京地铁9号线,郭公庄,丰台科技园,科怡路,丰台南路,丰台东大街,七里庄,六里桥,六里桥东,北京西,军事博物馆,白堆子,白石桥南,国家图书馆
北京地铁10号线,巴沟,苏州街,海淀黄庄,知春里,知春路,西土城,牡丹园,健德门,北土城,安贞门,惠新西街南口,芍药居,太阳宫,三元桥,亮马桥,农业展览馆,团结湖,呼家楼,金台夕照,国贸,双井,劲松,潘家园,十里河,分钟寺,成寿寺,宋家庄,石榴庄,大红门,角门东,角门西,草桥,纪家庙,首经贸,丰台,泥洼,西局,六里桥,莲花桥,公主坟,西钓鱼台,慈寿寺,车道沟,长春桥,火器营,巴沟
北京地铁13号线,西直门,大钟寺,知春路,五道口,清华东路西口,上地,西二旗,龙泽,回龙观,霍营,建材城东路,立水桥,北苑,望京西,芍药居,光熙门,柳芳,东直门
北京地铁14号线东段,北京南站,永定门外,景泰,蒲黄榆,方庄,十里河,北工大西门,平乐园,九龙山,大望路,金台路,朝阳公园,枣营,东风北桥,将台,望京南,阜通,望京,东湖渠,来广营,善各庄
北京地铁14号线西段,张郭庄,园博园,大瓦窑,郭庄子,大井,七庄里,西局
北京地铁15号线,清华东路西口,六道口,北沙滩,奥林匹克公园,安立路,大屯路东,关庄,望京西,望京,望京东,崔各庄,马泉营,孙河,国展,花梨坎,后沙峪,南法信,石门,顺义,俸伯
北京地铁16号线,北安河,温阳路,稻香湖路,屯佃,永丰,永丰南,西北旺,马连洼,农大南路,西苑
北京地铁八通线,四惠,四惠东,高碑店,传媒大学,双桥,管庄,八里桥,通州北苑,果园,九棵树,梨园,临河里,土桥,环球影城
北京地铁昌平线,西二旗,生命科学园,朱辛庄,巩华城,沙河,沙河高教园,南邵,北邵洼,昌平东关,昌平,昌平北,十三陵景区,昌平西山口
北京地铁亦庄线,次渠,次渠南,经海路,同济南路,荣昌东街,荣京东街,万源街,亦庄文化园,亦庄桥,旧宫,小红门,肖村,宋家庄
北京地铁房山线,阎村东,苏庄,良乡南关,良乡大学城西,良乡大学城,良乡大学城北,广阳城,篱笆房,长阳,稻田,大葆台,郭公庄,首经贸,丰益桥南
北京地铁机场线,东直门,三元桥,3号航站楼,2号航站楼
北京地铁s1线,金安桥,四道桥,桥户营,上岸,栗园庄,小园,石厂
北京地铁燕房线,阎村东,紫草坞,阎村,星城,大石河东,马各庄,饶乐府,房山城关,燕山
北京地铁西郊线,巴沟,颐和园西门,茶棚,植物园,香山
